,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
121,20220502,108,2.4,2087,25,5.2,1250,29,10.4,1233,14.2,19.4,1508,9.1,538,4.3,20.3,0.9,56.5,26.0,1621,8.5,7.0,4.9,-9.00,1003.2,1013.4,1016.7,2350,1011.6,1514,2.0,10.4,13.8,-9.0,26.03,3.69,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,16.2,14.6,13.9,11.7,13.2
122,20220503,108,2.5,2180,18,5.3,1300,25,9.5,1658,14.8,20.8,1535,9.1,606,2.2,21.5,0.4,45.9,24.0,1430,7.3,8.4,5.9,-9.00,1008.5,1018.7,1019.8,2242,1016.7,1,1.0,12.5,13.8,-9.0,28.07,3.51,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,16.3,14.6,14.0,11.7,13.2
123,20220504,108,2.7,2354,23,5.7,1545,23,9.8,1427,17.8,25.2,1348,10.0,620,4.8,23.3,2.3,43.3,31.0,1011,8.7,8.9,6.3,-9.00,1008.5,1018.6,1019.8,21,1016.5,1603,0.0,12.6,13.9,-9.0,27.22,3.41,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,16.6,14.7,14.1,11.8,13.2
124,20220505,108,2.2,1934,27,4.8,1812,23,7.2,1741,18.9,25.8,1501,12.5,557,7.1,26.5,3.3,48.1,30.0,926,10.3,8.5,6.0,-9.00,1008.3,1018.4,1020.5,945,1015.7,1704,0.5,12.7,13.9,-9.0,29.35,3.67,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,17.0,14.8,14.2,11.9,13.2
125,20220506,108,2.5,2158,20,5.1,1326,32,8.6,1223,19.6,25.6,1345,13.7,530,12.8,25.6,5.7,67.1,40.0,1412,14.9,6.8,4.8,-9.00,1006.1,1016.1,1017.8,28,1014.1,1640,5.3,10.3,13.9,-9.0,25.60,3.69,1200,-9.0,0.5,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,17.6,15.0,14.3,11.9,13.2
126,20220507,108,3.0,2633,29,5.9,1219,27,10.7,1436,18.4,23.1,1319,15.3,754,6.3,23.2,8.6,52.4,18.0,1557,10.5,8.6,6.0,-9.00,1006.6,1016.7,1018.7,2327,1015.3,1544,8.6,6.8,13.9,-9.0,22.57,3.57,1200,0.5,-9.0,3.92,0.2,-9,0.2,-9,-9.0,-9,-9.0,-9,-9.0,-9,18.2,15.2,14.4,12.0,13.2
127,20220508,108,2.8,2461,5,5.2,1918,5,10.6,1915,15.3,18.2,1230,11.7,2344,4.6,16.2,10.0,51.8,35.0,1,8.6,3.3,2.3,-9.00,1008.7,1018.9,1020.9,731,1017.1,1642,9.1,0.0,14.0,-9.0,6.20,1.00,1200,2.0,2.0,5.58,1.1,2110,0.4,2113,-9.0,-9,-9.0,-9,-9.0,-9,18.4,15.5,14.6,12.1,13.2
128,20220509,108,2.2,1900,11,4.5,1252,11,7.3,1344,17.9,25.3,1620,11.0,613,8.2,23.6,7.3,56.4,30.0,1628,10.8,8.1,5.7,-9.00,1007.8,1017.9,1020.1,736,1015.3,1647,3.1,12.8,14.0,-9.0,29.25,3.77,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,17.7,15.7,14.7,12.1,13.2
129,20220510,108,2.2,1910,16,4.6,1338,16,9.2,1342,19.9,26.3,1529,13.6,547,4.1,26.7,5.8,39.0,16.0,1424,8.3,10.1,7.1,-9.00,1005.7,1015.7,1018.5,742,1012.8,1728,7.3,9.5,14.0,-9.0,27.82,3.75,1200,0.0,0.0,1.33,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,18.1,15.8,14.9,12.2,13.2
130,20220511,108,2.4,2093,23,4.4,1609,29,7.8,1531,19.7,25.2,1508,16.6,2353,8.7,28.2,12.6,50.4,35.0,1331,11.3,7.2,5.0,-9.00,1004.7,1014.6,1015.8,917,1013.0,1607,6.9,9.8,14.1,-9.0,25.73,3.31,1100,0.0,-9.0,0.92,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,18.6,15.9,15.0,12.2,13.2
131,20220512,108,1.9,1621,25,4.8,1657,27,7.3,1653,20.9,28.1,1540,14.1,607,9.8,28.5,7.8,51.5,32.0,1432,12.1,8.3,5.8,-9.00,1000.7,1010.6,1014.7,1,1007.6,1725,3.9,11.4,14.1,-9.0,27.45,3.47,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,19.1,16.1,15.1,12.3,13.2
132,20220513,108,2.2,1923,29,6.1,1753,32,11.7,1749,19.4,25.2,1355,15.0,2358,6.9,24.2,7.1,45.8,28.0,1509,10.0,6.8,4.8,-9.00,997.5,1007.4,1009.3,2333,1004.6,1529,5.9,4.8,14.1,-9.0,19.95,2.71,1000,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,19.6,16.4,15.3,12.3,13.2
133,20220514,108,3.3,2855,27,6.3,1143,23,11.9,1650,15.7,20.0,1342,11.9,545,3.5,22.0,3.6,45.5,29.0,1103,7.9,7.5,5.2,-9.00,1001.8,1011.9,1015.6,2325,1009.1,154,4.4,10.8,14.2,-9.0,22.58,2.61,1300,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,19.5,16.6,15.4,12.4,13.2
134,20220515,108,3.2,2735,27,6.4,1531,27,10.8,1511,16.2,22.4,1509,10.5,516,1.8,24.7,1.4,39.8,24.0,1708,7.0,9.4,6.6,-9.00,1003.6,1013.7,1016.1,837,1011.2,1740,2.0,12.9,14.2,-9.0,30.01,3.68,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,19.1,16.8,15.6,12.5,13.2
135,20220516,108,2.8,2445,23,5.9,1650,25,10.8,1645,17.3,23.7,1352,10.9,537,8.0,25.5,1.9,56.3,36.0,1409,10.8,8.2,5.8,-9.00,1001.0,1011.1,1013.7,21,1008.3,1550,0.5,13.1,14.2,-9.0,28.89,3.53,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,19.2,16.9,15.7,12.5,13.2
136,20220517,108,2.4,2085,18,5.1,1459,20,9.4,1429,20.0,27.4,1527,13.0,551,11.3,27.5,7.1,60.1,36.0,1453,13.4,7.8,5.5,-9.00,1002.6,1012.5,1014.7,2337,1010.8,1500,0.3,12.8,14.2,-9.0,27.56,3.41,1200,-9.0,0.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,19.5,17.0,15.9,12.6,13.2
137,20220518,108,2.9,2511,20,6.0,1723,23,11.0,1824,20.0,25.4,1404,15.7,442,11.4,19.6,8.3,59.4,39.0,1338,13.5,6.1,4.2,-9.00,1005.5,1015.4,1018.0,902,1012.9,1751,4.3,6.4,14.3,-9.0,15.71,2.96,1300,1.5,1.5,2.33,1.5,853,0.6,911,-9.0,-9,-9.0,-9,-9.0,-9,20.0,17.1,16.0,12.7,13.2
138,20220519,108,3.0,2615,18,5.4,1346,18,10.6,1611,19.9,24.2,1406,16.1,614,9.9,24.5,10.5,53.6,43.0,1036,12.3,6.5,4.6,-9.00,1006.0,1016.0,1016.7,2306,1014.6,1811,4.9,7.8,14.3,-9.0,20.97,2.56,1000,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,19.7,17.3,16.1,12.7,13.2
139,20220520,108,2.3,2005,27,5.1,1334,27,8.4,1359,20.6,25.8,1322,15.6,543,10.1,26.6,7.8,52.8,28.0,1554,12.4,7.3,5.1,-9.00,1003.2,1013.1,1016.3,1,1010.5,1745,5.0,10.8,14.3,-9.0,25.74,3.29,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,19.8,17.4,16.3,12.8,13.2
140,20220521,108,2.5,2125,27,5.1,1433,29,9.3,1608,20.1,26.0,1420,16.1,2349,14.2,27.1,10.6,70.8,48.0,1559,16.2,6.5,4.6,-9.00,999.1,1009.0,1011.9,1,1006.5,1756,3.6,9.3,14.3,-9.0,24.88,3.47,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,20.2,17.5,16.4,12.9,13.2
141,20220522,108,2.5,2134,18,4.6,1229,20,8.2,1246,20.3,25.8,1450,15.7,315,14.5,27.6,13.9,70.9,52.0,1431,16.5,6.5,4.6,-9.00,997.6,1007.5,1009.3,2354,1005.6,1550,3.8,9.0,14.4,-9.0,24.30,3.45,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,20.7,17.7,16.5,12.9,13.3
142,20220523,108,2.3,2021,25,4.3,1656,20,7.2,1931,23.0,30.7,1513,17.8,108,15.1,30.2,13.7,63.5,39.0,1516,17.2,8.2,5.8,-9.00,1001.7,1011.5,1014.6,2259,1009.3,1,3.0,10.4,14.4,-9.0,26.01,3.38,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,21.1,17.9,16.6,13.0,13.3
143,20220524,108,2.1,1789,25,4.6,1727,25,7.5,1453,22.9,30.2,1450,16.7,528,12.9,30.8,9.9,56.8,29.0,1505,14.9,8.8,6.1,-9.00,1003.7,1013.5,1016.2,813,1011.3,1628,3.4,12.3,14.4,-9.0,28.86,3.59,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,21.6,18.1,16.8,13.1,13.3
144,20220525,108,2.6,2240,27,5.0,1509,29,9.6,1500,21.0,26.7,1211,16.7,2400,13.9,28.7,10.4,66.6,36.0,1539,15.9,6.4,4.5,-9.00,998.4,1008.3,1012.4,3,1005.1,2018,6.5,8.1,14.5,-9.0,22.59,2.99,1100,3.5,3.5,4.92,2.9,2100,1.4,2112,-9.0,-9,-9.0,-9,-9.0,-9,22.0,18.4,16.9,13.1,13.3
145,20220526,108,3.7,3206,20,7.6,1541,20,13.0,1720,18.7,23.5,1513,14.1,540,9.7,24.7,10.4,59.9,29.0,1642,12.3,9.1,6.4,-9.00,993.9,1003.8,1006.4,816,1001.0,2355,4.5,11.6,14.5,-9.0,28.88,3.73,1200,0.0,0.0,0.75,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,22.0,18.7,17.1,13.2,13.3
146,20220527,108,3.3,2890,27,6.3,1233,29,10.0,1224,20.0,25.6,1552,16.0,601,12.2,29.1,13.5,62.5,47.0,1212,14.3,8.1,5.7,-9.00,991.1,1000.9,1004.2,2338,999.1,348,2.4,11.8,14.5,-9.0,28.71,3.45,1200,0.0,-9.0,0.17,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,21.7,18.8,17.3,13.3,13.3
147,20220528,108,2.8,2380,23,6.8,1550,20,12.4,1542,22.3,29.3,1426,15.0,439,11.7,27.2,7.3,54.1,29.0,1821,13.8,8.9,6.2,-9.00,995.1,1004.8,1007.0,2352,1003.1,306,2.1,12.4,14.5,-9.0,27.49,3.41,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,21.8,19.0,17.4,13.3,13.3
148,20220529,108,2.3,2011,27,5.0,1832,20,9.2,31,23.1,29.7,1648,19.3,446,16.1,27.0,16.7,66.4,39.0,1600,18.3,6.4,4.5,-9.00,995.0,1004.7,1007.2,723,1002.0,1639,6.0,7.0,14.5,-9.0,21.50,3.58,1100,-9.0,0.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,22.1,19.1,17.6,13.4,13.3
149,20220530,108,2.5,2129,25,4.8,1456,27,9.8,1557,20.8,24.7,1237,17.2,2335,15.2,23.4,10.6,71.0,55.0,2145,17.4,3.9,2.7,-9.00,992.5,1002.3,1005.4,2357,1000.2,1507,7.9,0.2,14.5,-9.0,9.80,1.77,1100,0.0,0.0,1.08,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,22.4,19.2,17.7,13.5,13.3
150,20220531,108,2.5,2165,23,6.6,1611,23,11.8,1611,20.7,27.2,1428,14.2,525,6.4,28.1,6.5,42.4,19.0,1512,9.8,9.7,6.8,-9.00,997.5,1007.4,1008.9,959,1005.4,1,1.4,12.0,14.6,-9.0,27.48,3.62,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,22.0,19.4,17.9,13.5,13.4
151,20220601,108,2.6,2255,27,5.5,1309,29,10.3,1306,22.1,28.6,1415,16.2,547,7.3,29.4,9.5,41.6,18.0,1418,10.4,10.9,7.6,-9.00,995.8,1005.6,1009.3,333,1003.0,1752,0.6,13.5,14.6,-9.0,30.79,3.72,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,22.0,19.5,18.0,13.6,13.4
152,20220602,108,2.7,2302,27,4.5,1443,20,7.6,1355,21.5,26.9,1324,17.1,150,14.8,30.6,9.1,67.4,46.0,1351,16.9,7.7,5.4,-9.00,997.3,1007.2,1008.8,2349,1005.3,38,3.9,10.4,14.6,-9.0,27.13,3.43,1300,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,22.4,19.5,18.1,13.7,13.4
153,20220603,108,2.0,1751,25,4.6,1521,27,7.9,1627,24.5,32.6,1506,18.7,23,16.3,33.7,16.3,62.8,34.0,1348,18.5,8.3,5.8,-9.00,999.4,1009.2,1011.1,2358,1007.3,1428,4.1,10.6,14.6,-9.0,27.20,3.46,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,22.8,19.7,18.2,13.8,13.4
154,20220604,108,1.7,1460,18,2.8,1208,18,5.0,1040,25.6,29.7,1724,20.3,546,16.0,30.4,16.7,57.0,44.0,1752,18.3,5.7,4.0,-9.00,999.4,1009.1,1012.0,408,1005.7,2356,7.0,6.2,14.6,-9.0,18.22,2.70,1000,-9.0,0.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,23.5,19.9,18.4,13.8,13.4
155,20220605,108,2.3,2007,11,4.3,1346,11,9.5,1340,22.7,27.0,1142,20.2,2132,14.3,23.8,18.0,59.8,43.0,1115,16.3,3.5,2.4,-9.00,992.9,1002.6,1006.1,5,999.9,2358,9.1,0.1,14.7,-9.0,8.16,1.84,1000,0.0,3.5,1.58,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,23.6,20.1,18.5,13.9,13.4
156,20220606,108,3.2,2800,5,5.7,1342,2,11.4,1459,19.7,24.5,1517,16.7,2323,13.4,23.4,14.8,69.0,47.0,1632,15.5,6.9,4.8,-9.00,991.8,1001.6,1006.4,2341,998.9,356,6.9,5.5,14.7,-9.0,21.01,3.52,1300,4.3,0.8,8.00,1.7,638,1.2,233,-9.0,-9,-9.0,-9,-9.0,-9,23.0,20.3,18.7,14.0,13.5
157,20220607,108,2.7,2371,5,5.2,58,7,10.0,32,20.6,25.1,1236,15.1,550,10.8,24.8,13.1,54.5,39.0,1305,12.9,5.8,4.1,-9.00,997.3,1007.2,1009.8,2400,1005.8,245,6.4,6.2,14.7,-9.0,17.34,3.34,1100,0.0,-9.0,0.67,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,22.6,20.3,18.8,14.1,13.5
158,20220608,108,2.3,1986,27,3.9,1827,5,6.7,427,21.2,25.8,1449,16.2,541,13.3,28.5,14.0,61.6,48.0,1451,15.4,4.4,3.1,-9.00,1001.1,1011.0,1012.7,2224,1009.2,1539,6.4,5.1,14.7,-9.0,16.97,2.60,900,-9.0,0.1,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,22.3,20.3,18.9,14.1,13.5
159,20220609,108,1.6,1356,29,3.5,1633,29,6.7,1625,20.9,24.5,1620,18.5,517,16.4,22.4,13.9,76.1,56.0,1739,18.6,3.4,2.4,-9.00,1003.0,1012.8,1014.1,1001,1011.5,1803,5.5,2.6,14.7,-9.0,10.66,1.81,1400,2.6,2.5,4.33,2.5,1245,1.3,1259,-9.0,-9,-9.0,-9,-9.0,-9,22.3,20.3,19.0,14.2,13.5
160,20220610,108,1.9,1683,29,4.8,1332,29,8.2,1325,20.9,26.6,1128,17.2,534,16.2,22.3,12.4,75.8,50.0,1138,18.4,4.3,3.0,-9.00,1003.8,1013.7,1014.7,2155,1012.6,1522,5.6,4.8,14.7,-9.0,15.38,2.52,1100,1.2,1.2,2.67,1.2,1338,0.7,1410,-9.0,-9,-9.0,-9,-9.0,-9,21.9,20.2,19.1,14.3,13.5
161,20220611,108,2.2,1872,2,4.7,1822,7,8.1,1311,24.6,32.7,1629,17.7,527,15.5,27.8,13.4,59.6,33.0,1333,17.6,8.9,6.3,-9.00,1002.1,1011.9,1014.1,36,1008.6,1652,3.4,10.7,14.7,-9.0,26.54,3.53,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,21.8,20.2,19.1,14.3,13.6
162,20220612,108,2.5,2130,25,3.8,1653,5,6.8,802,24.6,31.5,1520,18.9,525,15.5,32.4,15.3,58.9,36.0,1524,17.7,7.1,4.9,-9.00,1001.9,1011.6,1013.8,648,1009.3,1609,5.8,9.3,14.7,-9.0,24.52,3.19,1200,-9.0,18.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,22.5,20.1,19.1,14.4,13.6
163,20220613,108,2.6,2247,36,4.4,1552,7,8.6,2150,23.6,29.2,1234,19.6,513,17.1,25.0,17.9,68.5,51.0,1252,19.7,7.0,4.9,-9.00,999.0,1008.8,1011.2,1,1006.0,1420,7.5,7.7,14.7,-9.0,20.66,3.11,1100,18.0,0.0,3.83,15.9,243,6.7,323,-9.0,-9,-9.0,-9,-9.0,-9,23.0,20.2,19.2,14.5,13.6
164,20220614,108,4.2,3614,5,6.0,1851,7,12.2,855,21.5,27.1,1245,17.7,2357,12.2,23.1,14.6,56.4,42.0,1154,14.2,6.0,4.2,-9.00,998.4,1008.2,1009.8,1,1007.2,1436,7.8,5.7,14.8,-9.0,18.58,3.50,1100,0.0,10.5,1.67,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,23.0,20.4,19.2,14.6,13.6
165,20220615,108,2.3,2026,7,3.7,621,5,7.4,1,17.5,20.1,1921,14.9,603,16.2,18.7,14.2,92.4,71.0,1,18.5,1.4,1.0,-9.00,996.0,1006.0,1007.6,1,1004.6,1742,9.8,0.0,14.8,-9.0,5.62,0.77,1500,18.5,8.7,17.58,5.8,144,1.6,203,-9.0,-9,-9.0,-9,-9.0,-9,22.6,20.5,19.3,14.6,13.7
166,20220616,108,2.3,1964,20,4.4,1404,18,6.9,1405,20.3,24.8,1737,17.6,619,16.1,21.1,13.8,78.4,53.0,1720,18.3,3.7,2.6,-9.00,997.7,1007.6,1008.7,2323,1005.5,4,5.6,3.8,14.8,-9.0,13.00,1.63,1600,0.7,-9.0,4.33,0.3,35,0.3,47,-9.0,-9,-9.0,-9,-9.0,-9,21.7,20.5,19.4,14.7,13.7
167,20220617,108,1.9,1630,18,3.7,1606,18,6.6,1505,22.5,28.1,1413,16.5,533,17.9,23.5,11.6,76.4,56.0,1416,20.6,4.9,3.5,-9.00,997.9,1007.7,1009.6,934,1005.6,1706,5.8,3.2,14.8,-9.0,17.86,3.41,1300,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,21.6,20.3,19.4,14.8,13.7
168,20220618,108,1.7,1457,29,4.0,1914,29,6.0,1908,23.3,25.1,1722,22.0,538,19.5,23.1,18.6,79.6,72.0,1053,22.7,2.0,1.4,-9.00,997.5,1007.3,1008.9,2242,1006.0,1714,7.6,0.0,14.8,-9.0,6.07,0.69,1000,0.0,0.0,0.25,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,22.2,20.2,19.4,14.8,13.7
169,20220619,108,1.4,1242,18,3.0,1435,20,4.7,1432,23.4,25.1,1719,22.3,303,20.0,23.3,19.0,81.6,74.0,1714,23.4,1.8,1.3,-9.00,997.6,1007.4,1008.7,17,1006.0,1727,8.6,0.0,14.8,-9.0,5.06,0.65,1600,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,22.3,20.3,19.4,14.9,13.7
170,20220620,108,1.3,1136,27,2.8,1910,25,4.4,1337,25.2,29.0,1611,22.0,543,20.5,26.4,18.5,76.6,58.0,1747,24.2,4.0,2.8,-9.00,994.8,1004.4,1006.6,1,1002.4,1726,6.0,1.8,14.8,-9.0,12.59,2.26,1300,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,22.3,20.3,19.5,14.9,13.8
171,20220621,108,2.0,1733,27,4.0,1647,27,7.2,1544,26.5,32.6,1539,21.2,553,20.8,32.3,16.3,72.6,48.0,1415,24.5,8.0,5.6,-9.00,993.9,1003.5,1005.5,2349,1001.6,1439,3.1,12.6,14.8,-9.0,28.94,3.56,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,22.7,20.4,19.5,15.0,13.8
172,20220622,108,2.1,1818,29,4.2,1655,25,6.6,1633,25.9,31.0,1542,21.9,344,19.9,31.5,19.1,71.1,44.0,1600,23.3,6.4,4.5,-9.00,997.1,1006.7,1008.5,822,1005.4,1,6.1,7.4,14.8,-9.0,22.39,3.05,1100,-9.0,0.8,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,23.7,20.5,19.5,15.1,13.8
173,20220623,108,2.8,2385,20,6.4,2006,18,13.1,2318,24.3,26.4,1130,23.3,2216,22.2,23.3,17.8,89.1,74.0,2,26.9,1.1,0.8,-9.00,989.5,999.2,1005.9,1,993.8,2400,8.9,0.0,14.8,-9.0,3.41,0.74,1000,103.0,121.3,13.50,34.4,1754,8.9,1839,-9.0,-9,-9.0,-9,-9.0,-9,24.3,20.8,19.6,15.1,13.8
174,20220624,108,3.5,2996,23,5.4,210,20,9.8,204,22.6,24.9,1805,20.6,617,21.0,23.6,20.1,90.9,76.0,1851,24.9,2.7,1.9,-9.00,988.1,997.7,1001.6,2248,992.8,209,8.4,1.7,14.8,-9.0,8.50,1.44,1000,19.1,0.0,6.83,14.4,1,5.5,2,-9.0,-9,-9.0,-9,-9.0,-9,24.1,22.0,20.4,15.2,13.9
175,20220625,108,2.8,2406,23,5.1,1920,20,8.9,1756,26.0,30.5,1512,21.5,221,22.2,26.7,18.9,80.4,69.0,1445,26.8,4.9,3.5,-9.00,994.1,1003.7,1007.0,2246,1000.9,127,7.5,3.0,14.8,-9.0,17.55,2.77,1300,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,23.8,21.9,20.8,15.5,13.9
176,20220626,108,2.6,2254,18,5.0,1215,23,8.5,1451,26.5,28.1,1500,24.8,234,23.1,24.8,23.0,82.1,79.0,1453,28.3,1.8,1.3,-9.00,998.2,1007.8,1010.8,2227,1005.4,212,10.0,0.0,14.8,-9.0,3.00,0.78,1200,-9.0,1.2,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,24.3,21.8,20.7,15.6,13.9
177,20220627,108,2.8,2406,20,6.0,1703,20,13.7,1716,26.8,28.1,1107,25.4,454,23.8,26.1,23.9,84.4,76.0,2331,29.5,2.9,2.0,-9.00,996.7,1006.4,1010.1,116,1003.3,1832,10.0,0.0,14.8,-9.0,4.75,0.86,1200,6.1,6.1,14.25,1.6,1145,1.2,1331,-9.0,-9,-9.0,-9,-9.0,-9,24.2,21.8,20.7,15.6,13.9
178,20220628,108,5.8,4990,20,9.9,549,18,20.9,1305,26.9,27.9,1001,25.7,2337,23.4,25.1,23.6,81.9,74.0,1002,28.8,2.2,1.5,-9.00,992.6,1002.2,1003.9,2,1001.2,1551,10.0,0.0,14.8,-9.0,3.33,0.66,800,6.3,16.5,14.08,3.2,1317,3.1,1403,-9.0,-9,-9.0,-9,-9.0,-9,24.2,21.8,20.7,15.6,14.0
179,20220629,108,4.1,3500,20,9.0,357,18,17.3,359,25.1,26.1,1733,24.4,2134,24.3,25.3,23.8,95.5,89.0,1,30.4,1.0,0.7,-9.00,994.5,1004.2,1007.7,2353,1000.1,343,10.0,0.0,14.7,-9.0,2.94,0.64,1400,37.8,114.7,20.75,10.6,1133,6.9,1212,-9.0,-9,-9.0,-9,-9.0,-9,24.1,21.9,20.7,15.7,14.0
180,20220630,108,2.3,1999,5,4.6,1656,7,9.4,1648,22.3,24.5,1,21.2,1739,22.1,22.6,21.0,99.3,97.0,230,26.6,1.1,0.8,-9.00,1000.6,1010.4,1013.1,2244,1007.1,3,10.0,0.0,14.7,-9.0,2.42,0.50,1100,176.2,87.9,22.83,24.0,953,10.9,1019,-9.0,-9,-9.0,-9,-9.0,-9,24.3,22.6,21.8,16.6,14.0
